Brand,Family,Reference,Name,Movement,Produced,Limited,Bezel,Glass,Back,Shape,Diameter,Height,Lug Width,W/R,Nickname,Color,Finish,Indexes,Hands,Materials,image_file
IWC,Portofino,IW3563-03,Portofino Automatic Stainless Steel / Silver,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2007 - 2010,No,,Sapphire,Closed,Round,39.00 mm,8.60 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW3563-03.jpg
IWC,Pilot,IW3251-01,Pilot's Watch UTC Stainless Steel / Black / Strap,"IWC caliber 37526
Hours, Minutes, Seconds, World Time, Additional 24 Hour Hand (adjustable) | Date",1998 - 2005,No,,Sapphire,Closed,Round,39.00 mm,13.50 mm,20.00 mm,60.00 m,,Black,,Arabic Numerals,Losange,Stainless Steel,IW3251-01.jpg
IWC,Portofino,IW3590-02,Portofino Complete Calendar 41 Rose Gold / Silver,"IWC caliber 32150
Hours, Minutes, Seconds | Date, Day, Month | Moonphase",2023,No,,Sapphire,Open,Round,41.00 mm,11.70 mm,20.00 mm,50.00 m,,Silver,Matte,Stick / Dot,Feuille,Rose Gold,IW3590-02.jpg
IWC,Big Pilot,IW5010-08,Big Pilot's Watch Stainless Steel / Blue / London Boutique,"IWC caliber 52010
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2018,"Yes, 138 units",,Sapphire,Closed,Round,46.20 mm,15.80 mm,22.00 mm,60.00 m,,Blue,,Arabic Numerals,Alpha,Stainless Steel,IW5010-08.jpg
IWC,Ingenieur,IW5005-01,Big Ingenieur Black / Alligator,"IWC caliber 51113
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2007 - 2011,No,,Sapphire,Open,Round,45.50 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,IW5005-01.jpg
IWC,Ingenieur,IW5005-05,Big Ingenieur Black,"IWC caliber 51113
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2007 - 2011,No,,Sapphire,Open,Round,45.50 mm,15.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,IW5005-05.jpg
IWC,Portugieser,IW5042-10,Portuguese Tourbillon Mystere Red Gold / Ardoise,"IWC caliber 50900
Hours, Minutes, Small Seconds | Power Reserve Indicator, Tourbillon Escapement",2008 - 2009,"Yes, 500 units",,Sapphire,Open,Round,44.20 mm,14.20 mm,,30.00 m,Ardiose,Grey,,Mixed,Feuille,Red Gold,IW5042-10.jpg
IWC,Big Pilot,IW5019-01,Big Pilot Top Gun,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2012,No,,Sapphire,Open,Round,48.00 mm,15.00 mm,,60.00 m,,Black,,Arabic Numerals,,"Titanium, Ceramic",IW5019-01.jpg
IWC,Big Pilot,IW5026-18,Big Pilot Perpetual Calendar Orange,"IWC caliber 51614
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase | Power Reserve Indicator",2010 - 2011,"Yes, 250 units",,Sapphire,Closed,Round,46.20 mm,15.80 mm,,60.00 m,,Black,,Arabic Numerals,,Stainless Steel,IW5026-18.jpg
IWC,Ingenieur,IW9245-03,Ingenieur SL Perpetual Calendar / English,"IWC caliber 35782
Hours, Minutes, Seconds | Date, Day, Leap Year, Month, Perpetual Calendar, Year Indicator | Moonphase",1987 - 1992,No,,Sapphire,Closed,Cushion,34.50 mm,,,30.00 m,,White,,Stick / Dot,Stick,Yellow Gold,IW9245-03.jpg
IWC,Ingenieur,IW3725-03,Ingenieur Chronograph AMG Bracelet,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2008,No,,Sapphire,Closed,Round,42.50 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,,Titanium,IW3725-03.jpg
IWC,Portofino,IW3563-05,Portofino Automatic Stainless Steel / Black,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2007 - 2010,No,,Sapphire,Closed,Round,39.00 mm,8.60 mm,20.00 mm,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW3563-05.jpg
IWC,Ingenieur,IW3725-01,Ingenieur Chronograph,"IWC caliber 79350
Hours, Minutes | Chronograph",2005 - 2008,No,,Sapphire,Closed,Round,42.50 mm,13.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,Stainless Steel,IW3725-01.jpg
IWC,Pilot,IW3777-09,Pilot's Watch Chronograph Stainless Steel / Black / Strap,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2016 - 2022,No,,Sapphire,Closed,Round,43.00 mm,15.00 mm,21.00 mm,60.00 m,,Black,,Arabic Numerals,Alpha,Stainless Steel,IW3777-09.jpg
IWC,Portofino,IW344602,Portofino Perpetual Calendar Rose Gold / Silver,"IWC caliber 82650
Hours, Minutes, Seconds | Date, Day, Leap Year, Month | Moonphase",2022,No,,Sapphire,Open,Round,40.00 mm,12.70 mm,20.00 mm,30.00 m,,Silver,Matte,Stick / Dot,Feuille,Rose Gold,IW344602.jpg
IWC,Big Pilot,IW5009-06,Big Pilot Father And Son,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2012,No,,Sapphire,Closed,Round,46.00 mm,15.80 mm,22.00 mm,60.00 m,Rhodium,Silver,,Arabic Numerals,Alpha,Stainless Steel,IW5009-06.jpg
IWC,Portofino,IW3783-03,Portofino Chronograph Stainless Steel / Black,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2007 - 2010,No,,Sapphire,Closed,Round,41.00 mm,13.50 mm,20.00 mm,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW3783-03.jpg
IWC,Portugieser,IW5042-07,Portuguese Tourbillon Mystere White Gold / Ardoise,"IWC caliber 50900
Hours, Minutes, Small Seconds | Power Reserve Indicator, Tourbillon Escapement",2006 - 2009,"Yes, 250 units",,Sapphire,Open,Round,44.20 mm,14.20 mm,22.00 mm,30.00 m,Ardiose,Grey,,Mixed,Feuille,White Gold,IW5042-07.jpg
IWC,Big Pilot,IW5019-03,Big Pilot Top Gun Boutique,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2013 - 2013,"Yes, 500 units",,Sapphire,Closed,Round,48.00 mm,15.00 mm,,60.00 m,,Black,,Arabic Numerals,,Ceramic,IW5019-03.jpg
IWC,Big Pilot,IW5019-02,Big Pilot Top Gun Miramar,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2012,No,,Sapphire,Closed,Round,48.00 mm,15.00 mm,,60.00 m,Anthracite,Grey,,Arabic Numerals,,"Titanium, Ceramic",IW5019-02.jpg
IWC,Portofino,IW3783-02,Portofino Chronograph Stainless Steel / Silver,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2007 - 2010,No,,Sapphire,Closed,Round,41.00 mm,13.50 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW3783-02.jpg
IWC,Portofino,IW5101-04,Portofino Hand-Wound Eight Days Red Gold / Ardoise,"IWC caliber 59210
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2011,No,,Sapphire,Open,Round,45.00 mm,12.00 mm,,30.00 m,Ardiose,Grey,,Stick / Dot,Feuille,Red Gold,IW5101-04.jpg
IWC,Pilot,IW3799-01,Pilot's Watch Double Chronograph Top Gun,"IWC caliber 79230
Hours, Minutes, Small Seconds | Date, Day | Chronograph, Rattrapante",,No,,Sapphire,Closed,Round,46.00 mm,17.80 mm,,60.00 m,,Black,,Arabic Numerals,Alpha,Ceramic,IW3799-01.jpg
IWC,Big Pilot,IW5004-20,Big Pilot Antoine De Saint Exupery White Gold,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2009 - 2009,"Yes, 250 units",,Sapphire,Closed,Round,46.00 mm,16.00 mm,22.00 mm,60.00 m,,Brown,,Arabic Numerals,Losange,White Gold,IW5004-20.jpg
IWC,Big Pilot,IW5004-21,Big Pilot Antoine De Saint Exupery Red Gold,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2009 - 2009,"Yes, 500 units",,Sapphire,Closed,Round,46.00 mm,16.00 mm,22.00 mm,60.00 m,,Brown,Sunburst,Arabic Numerals,Alpha,Red Gold,IW5004-21.jpg
IWC,Ingenieur,IW3224-04,Ingenieur Automatic Carbon Performance Ceramic Green,"IWC caliber 80110
Hours, Minutes, Seconds | Date",2014,"Yes, 1000 units",,Sapphire,Open,Round,46.00 mm,14.50 mm,,120.00 m,,Black,,Stick / Dot,Stick,"Titanium, Ceramic, Carbon",IW3224-04.jpg
IWC,Portofino,IW3565-01,Portofino Automatic Stainless Steel / Silver,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2011,No,,Sapphire,Closed,Round,40.00 mm,9.50 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW3565-01.jpg
IWC,Ingenieur,IW3234-01,Ingenieur Automatic Ceramic Bezel / Soft Strap,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2007 - 2008,No,,Sapphire,Open,Round,44.00 mm,14.00 mm,,120.00 m,,Black,,Stick / Dot,Stick,"Ceramic, Stainless Steel",IW3234-01.jpg
IWC,Portofino,IW3514-01,Portofino Automatic / Stainless Steel / White / Strap,"IWC caliber 37521 ND
Hours, Minutes, Seconds, World Time",1991 - 1998,No,,Sapphire,Closed,Round,34.00 mm,8.10 mm,18.00 mm,30.00 m,,White,,Stick / Dot,Stick,Stainless Steel,IW3514-01.jpg
IWC,Portofino,IW3513-20,Portofino Automatic Stainless Steel / White / Strap,"IWC caliber 37521
Hours, Minutes, Seconds, World Time | Date",1988 - 2002,No,,Sapphire,Closed,Round,34.00 mm,8.10 mm,18.00 mm,30.00 m,,White,,Stick / Dot,Stick,Stainless Steel,IW3513-20.jpg
IWC,Portugieser,IW3714-46,Portuguese Chrono-Automatic Stainless Steel / Silver,"IWC caliber 79350
Hours, Minutes | Chronograph",2012 - 2019,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,Stainless Steel,IW3714-46.jpg
IWC,Pilot,IW3717-01,Pilot's Watch Chronograph Stainless Steel / Black / Strap,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2006 - 2012,No,,Sapphire,Closed,Round,42.00 mm,14.70 mm,21.00 mm,60.00 m,,Black,,Arabic Numerals,Alpha,Stainless Steel,IW3717-01.jpg
IWC,Portugieser,IW5001-07,Portuguese Automatic Stainless Steel / Silver,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2004 - 2015,No,,Sapphire,Open,Round,42.30 mm,13.90 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,Stainless Steel,IW5001-07.jpg
IWC,Big Pilot,IW5004-22,Big Pilot Antoine De Saint Exupery Stainless Steel,"IWC caliber 51111
Hours, Minutes, Seconds | Date | Power Reserve Indicator",2009 - 2009,"Yes, 1149 units",,Sapphire,Closed,Round,46.00 mm,16.00 mm,22.00 mm,60.00 m,,Brown,Sunburst,Arabic Numerals,Alpha,Stainless Steel,IW5004-22.jpg
IWC,Portofino,IW3565-02,Portofino Automatic Stainless Steel / Black,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2011,No,,Sapphire,Closed,Round,40.00 mm,9.50 mm,20.00 mm,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW3565-02.jpg
IWC,Ingenieur,IW3234-02,Ingenieur Automatic Climate Action,"IWC caliber 80111
Hours, Minutes, Seconds | Date",2008 - 2009,"Yes, 1000 units",,Sapphire,Open,Round,44.00 mm,14.00 mm,,120.00 m,,White,,Stick / Dot,,"Ceramic, Stainless Steel",IW3234-02.jpg
IWC,Portugieser,IW3714-45,Portuguese Chrono-Automatic Stainless Steel / Silver,"IWC caliber 79350
Hours, Minutes | Chronograph",2011 - 2019,No,,Sapphire,Closed,Round,40.90 mm,12.30 mm,20.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,Stainless Steel,IW3714-45.jpg
IWC,Portugieser,IW5001-12,Portuguese Automatic Laureus,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2009 - 2009,"Yes, 1000 units",,,,Round,42.30 mm,13.90 mm,22.00 mm,30.00 m,,Blue,,Arabic Numerals,,Stainless Steel,IW5001-12.jpg
IWC,Portofino,IW5101-06,Portofino Hand-Wound Eight Days Stainless Steel / Blue,"IWC caliber 59210
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2011,No,,Sapphire,Open,Round,45.00 mm,12.00 mm,,30.00 m,,Blue,,Stick / Dot,Feuille,Stainless Steel,IW5101-06.jpg
IWC,Portugieser,IW5001-06,Portuguese Automatic White Gold / Ardoise,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2004 - 2015,No,,Sapphire,Open,Round,42.30 mm,13.90 mm,22.00 mm,30.00 m,Ardiose,Grey,,Arabic Numerals,Feuille,White Gold,IW5001-06.jpg
IWC,Pilot,IW3717-04,Pilot's Watch Chronograph Stainless Steel / Black / Bracelet,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2006 - 2012,No,,Sapphire,Closed,Round,42.00 mm,14.70 mm,21.00 mm,60.00 m,,Black,,Arabic Numerals,Alpha,Stainless Steel,IW3717-04.jpg
IWC,Big Pilot,IW5029-03,Big Pilot Perpetual Calendar Top Gun Boutique,"IWC caliber 51564
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase",2013,"Yes, 250 units",,Sapphire,Closed,Round,48.00 mm,,22.00 mm,60.00 m,,Black,,Arabic Numerals,,Ceramic,IW5029-03.jpg
IWC,Portofino,IW5101-02,Portofino Hand-Wound Eight Days Stainless Steel / Black,"IWC caliber 59210
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2011,No,,Sapphire,Open,Round,45.00 mm,12.00 mm,22.00 mm,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW5101-02.jpg
IWC,Portofino,IW3910-10,Portofino Chronograph Stainless Steel / Black / Milanese,"IWC caliber 75320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2011 - 2019,No,,Sapphire,Closed,Round,42.00 mm,13.50 mm,,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW3910-10.jpg
IWC,Portofino,IW3565-06,Portofino Automatic Stainless Steel / Black / Milanese,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2011,No,,Sapphire,Closed,Round,40.00 mm,9.50 mm,20.00 mm,30.00 m,,Black,,Stick / Dot,Feuille,Stainless Steel,IW3565-06.jpg
IWC,Portugieser,IW3776-01,Portugieser Grande Complication Platinum / Silver,"IWC caliber 79091
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Chronograph | Moonphase | Minute Repeater",2015,"Yes, 250 units",,Sapphire,Closed,Round,45.00 mm,16.50 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,Silver plated,IW3776-01.jpg
IWC,Big Pilot,IW5004-32,Big Pilot Stainless Steel / Silver / DFB,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2012 - 2012,No,,Sapphire,Closed,Round,46.20 mm,15.80 mm,22.00 mm,60.00 m,,Silver,,Arabic Numerals,,Stainless Steel,IW5004-32.jpg
IWC,Pilot,IW3247-02,Pilot's Watch Mark XVIII Miramar,"IWC caliber 30110
Hours, Minutes, Seconds | Date",2016,No,,Sapphire,Closed,Round,41.00 mm,11.00 mm,,60.00 m,Anthracite,Grey,,Arabic Numerals,Alpha,Ceramic,IW3247-02.jpg
IWC,Portofino,IW5101-03,Portofino Hand-Wound Eight Days Stainless Steel / Silver,"IWC caliber 59210
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2011,No,,Sapphire,Open,Round,45.00 mm,12.00 mm,,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW5101-03.jpg
IWC,Big Pilot,IW5029-02,Big Pilot Perpetual Calendar Top Gun,"IWC caliber 51564
Hours, Minutes, Small Seconds | Date, Day, Month, Perpetual Calendar, Year Indicator | Moonphase",2012,No,,Sapphire,Closed,Round,48.00 mm,,22.00 mm,60.00 m,,Black,,Arabic Numerals,,Ceramic,IW5029-02.jpg
IWC,Pilot,IW3717-05,Pilot's Watch Spitfire Chronograph Stainless Steel / Silver / Bracelet,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2006 - 2012,No,,Sapphire,Closed,Round,42.00 mm,14.70 mm,21.00 mm,60.00 m,,Silver,,Arabic Numerals,Alpha,Stainless Steel,IW3717-05.jpg
IWC,Pilot,IW3717-13,Pilot's Watch Chronograph Rose Gold / Black / Strap,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2006 - 2012,No,,Sapphire,Closed,Round,42.00 mm,14.70 mm,21.00 mm,60.00 m,,Black,,Arabic Numerals,,Rose Gold,IW3717-13.jpg
IWC,Portugieser,IW5001-01,Portuguese Automatic Rose Gold / Silver,"IWC caliber 51011
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2004 - 2010,No,,Sapphire,Open,Round,42.30 mm,13.90 mm,22.00 mm,30.00 m,,Silver,,Arabic Numerals,Feuille,Rose Gold,IW5001-01.jpg
IWC,Portofino,IW3910-07,Portofino Chronograph Stainless Steel / Silver,"IWC caliber 75320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2012 - 2019,No,,Sapphire,Closed,Round,42.00 mm,13.50 mm,,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW3910-07.jpg
IWC,Portofino,IW3565-05,Portofino Automatic Stainless Steel / Silver / Milanese,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2011,No,,Sapphire,Closed,Round,40.00 mm,9.50 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Feuille,Stainless Steel,IW3565-05.jpg
IWC,Portofino,IW3565-04,Portofino Automatic Red Gold / Silver,"IWC caliber 35111
Hours, Minutes, Seconds | Date",2011,No,,Sapphire,Closed,Round,40.00 mm,9.50 mm,20.00 mm,30.00 m,,Silver,,Stick / Dot,Feuille,Red Gold,IW3565-04.jpg
IWC,Pilot,IW3717-12,Pilot's Watch Spitfire Chronograph Laureus,"IWC caliber 79320
Hours, Minutes, Small Seconds | Date, Day | Chronograph",2007 - 2007,"Yes, 2500 units",,Sapphire,Closed,Round,42.00 mm,14.70 mm,21.00 mm,60.00 m,,Blue,,Arabic Numerals,Dauphine,Stainless Steel,IW3717-12.jpg
IWC,Big Pilot,IW5027-10,Big Pilot’s Watch Annual Calendar Edition Le Petit Prince Stainless Steel,"IWC caliber 52850
Hours, Minutes, Small Seconds | Date, Day, Month, Annual Calendar | Power Reserve Indicator",2022,"Yes, 250 units",,Sapphire,Open,Round,46.20 mm,15.80 mm,22.00 mm,60.00 m,,Blue,Sunburst,Arabic Numerals,Sword,Stainless Steel,IW5027-10.jpg
Chopard,Alpine Eagle,295387-9001,Alpine Eagle XL Chronograph Rose Gold / TItanium / Black,"Chopard caliber Chopard 03.05-C
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2021,No,,Sapphire,Open,Round,44.00 mm,13.15 mm,,100.00 m,,Black,Sunburst,Mixed,Stick,"Titanium, Rose Gold",295387-9001.jpg
Chopard,L.U.C,161973-5001,L.U.C Perpetual Chrono Fairmined Rose Gold / Anthracite,"Chopard caliber L.U.C 03.10-L
Day / Night Indication, Hours, Minutes, Small Seconds | Big Date, Day, Leap Year, Month, Perpetual Calendar | Chronograph, Column wheel, Flyback | Moonphase | Chronometer",2016,"Yes, 20 units",,Sapphire,Open,Round,45.00 mm,15.00 mm,,30.00 m,Anthracite,Grey,,Roman Numerals,Proprietary,Rose Gold,161973-5001.jpg
Chopard,Classic Racing,161276-5003,Superfast Chrono Rose Gold,"Chopard caliber Chopard 03.05-M
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback | Chronometer",2010,No,Tachymeter,Sapphire,Open,Round,45.00 mm,15.00 mm,,100.00 m,,Black,,Mixed,Stick,Rose Gold,161276-5003.jpg
Chopard,L.U.C,161902-1001,L.U.C XP White Gold,"Chopard caliber L.U.C 96.17-L
Hours, Minutes | Skeleton",2008,No,,Sapphire,Closed,Round,39.50 mm,6.98 mm,,30.00 m,,Black,,Mixed,Dauphine,White Gold,161902-1001.jpg
Chopard,Alpine Eagle,295363-5001,Alpine Eagle 41 Rose Gold / Blue,"Chopard caliber Chopard 01.01-C
Hours, Minutes, Seconds | Date | Chronometer",2020,No,,Sapphire,Open,Round,41.00 mm,,,100.00 m,Aletsch,Blue,Sunburst,Mixed,Stick,Rose Gold,295363-5001.jpg
Chopard,L.U.C,168561-3001,L.U.C Perpetual Twin Stainless Steel / Silver,"Chopard caliber L.U.C 96.51-L
Hours, Minutes, Small Seconds | Big Date, Day, Leap Year, Month, Perpetual Calendar | Chronometer",2016,No,,Sapphire,Open,Round,43.00 mm,11.00 mm,,30.00 m,,Silver,,Roman Numerals,Dauphine,Stainless Steel,168561-3001.jpg
Chopard,L.U.C,161920-1004,L.U.C XPS White Gold,"Chopard caliber L.U.C 96.12-L
Hours, Minutes, Small Seconds | Chronometer",2011,No,,Sapphire,Open,Round,39.50 mm,7.13 mm,,30.00 m,,Silver,,Stick / Dot,Dauphine,White Gold,161920-1004.jpg
Chopard,Imperiale,384211-5001,Imperiale Chrono 40 mm Rose Gold / MOP / Alligator,"Frédéric Piguet caliber 1185
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel",2014,No,Gem-Set,Sapphire,Open,Round,40.00 mm,,,,,White,,Roman Numerals,Sword,Mother of Pearl,384211-5001.jpg
Chopard,L.U.C,168554-3001,L.U.C 8HF,"Chopard caliber L.U.C 01.06-L
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2012,"Yes, 100 units",,Sapphire,Open,Round,42.00 mm,11.20 mm,,100.00 m,,Silver,,Stick / Dot,Dauphine,Titanium,168554-3001.jpg
Chopard,Classic Racing,168523-3001,Superfast Chrono,"Chopard caliber Chopard 03.05-M
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback | Chronometer",2013,No,Tachymeter,Sapphire,Closed,Round,45.00 mm,15.08 mm,,100.00 m,,Black,,Mixed,Stick,Stainless Steel,168523-3001.jpg
Chopard,Alpine Eagle,295363-5002,Alpine Eagle 41 Rose Gold / Diamond / Grey,"Chopard caliber Chopard 01.01-C
Hours, Minutes, Seconds | Date | Chronometer",2020,No,Gem-Set,Sapphire,Open,Round,41.00 mm,,,100.00 m,Benrina,Grey,Sunburst,Mixed,Stick,Rose Gold,295363-5002.jpg
Chopard,Classic Racing,168535-3003,Superfast Chrono Porsche 919 Jacky Ickx Edition,"Chopard caliber Chopard 03.05-M
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback | Chronometer",2015,"Yes, 100 units",Tachymeter,Sapphire,Closed,Round,45.00 mm,15.18 mm,,100.00 m,,Silver,,Mixed,Stick,Sapphire,168535-3003.jpg
Chopard,L.U.C,161289-1001,Classic Manufacture White Gold,"Chopard caliber Chopard 01.04-C
Hours, Minutes, Small Seconds",2017,No,,Sapphire,Open,Round,38.00 mm,9.66 mm,,30.00 m,,White,Gloss,Roman Numerals,Lancette,White Gold,161289-1001.jpg
Chopard,L.U.C,161918-5002,L.U.C Lunar Big Date Rose Gold,"Chopard caliber L.U.C 96.20-L
Hours, Minutes, Small Seconds | Big Date | Moonphase | Chronometer",2009,"Yes, 500 units",,Sapphire,Open,Round,42.00 mm,,,30.00 m,,Silver,,Arabic Numerals,Dauphine,Rose Gold,161918-5002.jpg
Chopard,Alpine Eagle,3012-298600,Alpine Eagle 41 Stainless Steel / KSA,"Chopard caliber Chopard 01.01-C
Hours, Minutes, Seconds | Date | Chronometer",2022,"Yes, 33 units",,Sapphire,Open,Round,41.00 mm,,,100.00 m,Vals Grey,Grey,Sunburst,Mixed,Stick,Stainless Steel,3012-298600.jpg
Chopard,Classic Racing,168535-3002,Superfast Chrono Porsche 919 Edition,"Chopard caliber Chopard 03.05-M
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback | Chronometer",2014,"Yes, 919 units",Tachymeter,Sapphire,Open,Round,45.00 mm,15.18 mm,,100.00 m,,Silver,,Mixed,Stick,Stainless Steel,168535-3002.jpg
Chopard,Alpine Eagle,298609-6001,Alpine Eagle XL Chronograph Stainless Steel - Rose Gold / Black / Bracelet,"Chopard caliber Chopard 03.05-C
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel | Chronometer",2021,No,,Sapphire,Open,Round,44.00 mm,13.15 mm,,100.00 m,,Black,Sunburst,Mixed,Stick,"Rose Gold, Stainless Steel",298609-6001.jpg
Chopard,Classic Racing,168550-6001,Mille Miglia Zagato Rose Gold Bezel,"ETA caliber 7754
Additional 24 Hour Hand (adjustable), Hours, Minutes, Small Seconds | Date | Chronograph",2013,"Yes, 500 units","Fixed, 24 Hour",Sapphire,Closed,Round,43.00 mm,15.00 mm,,50.00 m,,Black,,Stick / Dot,Stick,"Rose Gold, Stainless Steel",168550-6001.jpg
Chopard,Classic Racing,161284-5001,Superfast Chrono Rose Gold,"Chopard caliber Chopard 03.05-M
Hours, Minutes, Small Seconds | Date | Chronograph, Column wheel, Flyback | Chronometer",2012,No,Tachymeter,Sapphire,Open,Round,45.00 mm,15.18 mm,,100.00 m,,Black,,Mixed,Stick,Rose Gold,161284-5001.jpg
Chopard,Alpine Eagle,295363-5005,Alpine Eagle Frozen 41 Rose Gold,Chopard caliber Chopard 01.03-C,2022,No,Gem-Set,Sapphire,Open,Round,41.00 mm,,,100.00 m,,Diamonds,Sunburst,Mixed,Stick,Diamond,295363-5005.jpg
Chopard,L.U.C,161926-9001,L.U.C Quattro Platinum,"Chopard caliber L.U.C 98.01-L
Hours, Minutes, Small Seconds | Date | Power Reserve Indicator",2015,No,,Sapphire,Open,Round,43.00 mm,8.87 mm,,50.00 m,,Blue,,Roman Numerals,Dauphine,"White Gold, Platinum",161926-9001.jpg
Chopard,Alpine Eagle,295363-5004,Alpine Eagle Frozen 41 Rose Gold - Rainbow,Chopard caliber Chopard 01.03-C,2022,No,Gem-Set,Sapphire,Open,Round,41.00 mm,,,100.00 m,,Diamonds,Sunburst,Mixed,Stick,Diamond,295363-5004.jpg
Chopard,L.U.C,161920-1001,L.U.C XPS White Gold / Black,"Chopard caliber L.U.C 96.12-L
Hours, Minutes, Small Seconds | Chronometer",2009,No,,Sapphire,Open,Round,39.50 mm,7.13 mm,,30.00 m,,Black,,Stick / Dot,Dauphine,White Gold,161920-1001.jpg
